case,abc,ric3_baseline,ric3_dynamic,ric3_adaptive,ric3_reverse_topo,ric3_reverse_topo_inn,ric3_flip_high,ric3_dynamic_reverse_topo,ric3_multi_mic,ric3_mab,baseline_speedup,dynamic_speedup,dynamic_vs_baseline_ratio,adaptive_vs_baseline_ratio,adaptive_vs_dynamic_ratio,reverse_vs_baseline_ratio,reverse_topo_inn_vs_baseline_ratio,reverse_vs_dynamic_ratio,reverse_topo_inn_vs_dynamic_ratio,flip_vs_baseline_ratio,dynamic_reverse_topo_vs_baseline_ratio,dynamic_reverse_topo_vs_dynamic_ratio,mab_vs_dynamic_ratio
abp4pold,0.0,0.18,0.18,0.2,0.19,1406.86,0.2,0.19,0.51,0.16,inf,inf,1.0,0.8999999999999999,0.8999999999999999,0.9473684210526315,0.00012794450051888603,0.9473684210526315,0.00012794450051888603,0.8999999999999999,0.9473684210526315,0.9473684210526315,1.125
oc8051gme0pc,3600.0,3600.0,3600.0,3600.0,2494.53,3600.0,2097.72,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.4431576288920156,1.0,1.4431576288920156,1.0,1.7161489617298784,1.0,1.0,1.0
cal206,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc8051gm3facc,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cal73,0.17,0.1,0.08,0.65,0.09,0.02,0.09,0.09,0.1,0.15,0.5882352941176471,0.47058823529411764,1.25,0.15384615384615385,0.12307692307692307,1.1111111111111112,5.0,0.888888888888889,4.0,1.1111111111111112,1.1111111111111112,0.888888888888889,0.5333333333333333
eq_sdp_v3,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.01,inf,inf,1.0,1.0,1.0,inf,inf,inf,inf,1.0,1.0,1.0,1.0
imgfifo-p040,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
pdtvsarmultip20,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
vcegar_QF_BV_itc99_b13_p07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
imgfifo-p101,0.01,0.02,0.02,0.06,0.02,0.02,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6s353rb101,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
intel032,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,427.32,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qspiflash_dualflexpress_divthree-p050,0.0,0.27,0.29,0.37,0.27,0.42,0.44,0.28,0.75,0.83,inf,inf,0.9310344827586208,0.7297297297297298,0.7837837837837838,1.0,0.6428571428571429,1.074074074074074,0.6904761904761905,0.6136363636363636,0.9642857142857143,1.0357142857142856,0.3493975903614458
6s402rb0342,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zipcpu-zipmmu-p49,0.0,0.02,0.02,0.07,0.02,0.0,0.02,0.02,0.02,0.02,inf,inf,1.0,0.2857142857142857,0.2857142857142857,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
pc_sfifo_2.cil-1+token_ring.11.cil-2,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
arbitrated_top_n3_w32_d16_e0,0.03,9.13,9.12,10.03,21.29,0.83,17.02,21.73,32.27,9.2,304.33333333333337,304.0,1.0010964912280704,0.910269192422732,0.909272183449651,0.42883983090652894,11.000000000000002,0.42837012682010334,10.987951807228916,0.536427732079906,0.42015646571560056,0.4196962724344224,0.9913043478260869
bobtuint22neg,0.0,0.02,0.02,0.04,0.02,0.01,0.02,0.02,0.02,0.02,inf,inf,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
atxfifo-p07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
mentorbm1p05,0.03,0.58,0.61,1.35,2.44,0.69,0.66,2.62,1.26,0.18,19.333333333333332,20.333333333333332,0.9508196721311475,0.4296296296296296,0.45185185185185184,0.23770491803278687,0.8405797101449275,0.25,0.8840579710144928,0.8787878787878787,0.2213740458015267,0.23282442748091603,3.388888888888889
swap_three,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,
yosyshq_appnote_123_cv32e40x-p355,0.1,1.67,2.28,15.91,1.78,0.29,1.75,1.82,2.05,1.93,16.7,22.799999999999997,0.7324561403508772,0.10496543054682589,0.14330609679446887,0.9382022471910112,5.758620689655173,1.2808988764044942,7.862068965517241,0.9542857142857143,0.9175824175824175,1.2527472527472525,1.1813471502590673
yosyshq_appnote_123_cv32e40x-p105,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisvsar00,0.0,0.01,0.01,0.02,0.01,0.0,0.01,0.01,0.01,0.01,inf,inf,1.0,0.5,0.5,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
fastfir-p032,0.09,1.01,1.01,1.4,0.97,1.21,0.94,1.05,1.41,2.22,11.222222222222223,11.222222222222223,1.0,0.7214285714285715,0.7214285714285715,1.041237113402062,0.8347107438016529,1.041237113402062,0.8347107438016529,1.074468085106383,0.9619047619047618,0.9619047619047618,0.4549549549549549
pdtvisvsar17,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
qspiflash_qflexpress_divfive-p079,0.0,0.2,0.18,0.29,0.23,0.17,0.13,0.2,0.27,0.17,inf,inf,1.1111111111111112,0.6896551724137931,0.6206896551724138,0.8695652173913043,1.1764705882352942,0.7826086956521738,1.0588235294117645,1.5384615384615385,1.0,0.8999999999999999,1.0588235294117645
fastfir-p027,3600.0,861.45,841.85,1108.7,1333.57,3600.0,1249.72,756.02,3600.0,912.3,0.23929166666666668,0.23384722222222223,1.0232820573736414,0.7769910706232525,0.7593127085776135,0.6459728398209319,0.23929166666666668,0.6312754486078721,0.23384722222222223,0.6893144064270397,1.1394539826988705,1.1135287426258564,0.9227775950893348
fastfir-p096,0.05,0.13,0.13,0.35,0.13,0.12,0.13,0.14,0.13,0.17,2.6,2.6,1.0,0.37142857142857144,0.37142857142857144,1.0,1.0833333333333335,1.0,1.0833333333333335,1.0,0.9285714285714285,0.9285714285714285,0.7647058823529411
arbitrated_top_n4_w32_d16_e0,0.04,11.17,11.05,16.05,16.4,12.41,12.56,16.3,184.65,10.0,279.25,276.25,1.0108597285067873,0.6959501557632398,0.6884735202492211,0.6810975609756098,0.9000805801772763,0.6737804878048782,0.8904109589041096,0.8893312101910827,0.6852760736196318,0.6779141104294478,1.105
VexRiscv-regch0-20-p1,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,0.31,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6s330rb11,0.06,0.18,0.17,1.09,0.18,0.22,0.18,0.21,0.18,0.19,3.0,2.8333333333333335,1.0588235294117645,0.16513761467889906,0.1559633027522936,1.0,0.8181818181818181,0.9444444444444445,0.7727272727272728,1.0,0.8571428571428571,0.8095238095238096,0.8947368421052632
6s355rb11080,0.05,0.0,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,
abp4p2ff,0.0,0.43,0.44,0.26,0.64,185.53,0.14,0.64,1.16,0.12,inf,inf,0.9772727272727273,1.6538461538461537,1.6923076923076923,0.671875,0.002317684471514041,0.6875,0.0023715841103864603,3.071428571428571,0.671875,0.6875,3.666666666666667
bobsynthetic,0.07,0.7,0.72,0.72,0.65,20.36,0.7,0.64,0.66,0.71,9.999999999999998,10.285714285714285,0.9722222222222222,0.9722222222222222,1.0,1.0769230769230769,0.034381139489194495,1.1076923076923075,0.03536345776031434,1.0,1.09375,1.125,1.0140845070422535
gen30,0.01,0.08,0.08,0.14,0.08,0.03,0.08,0.08,0.09,0.08,8.0,8.0,1.0,0.5714285714285714,0.5714285714285714,1.0,2.666666666666667,1.0,2.666666666666667,1.0,1.0,1.0,1.0
a17-p07,3600.0,3600.0,3600.0,3600.0,3600.0,20.19,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,178.30609212481426,1.0,178.30609212481426,1.0,1.0,1.0,1.0
6s206rb103,0.1,0.6,0.79,2.17,0.59,0.46,0.6,0.58,0.61,0.39,5.999999999999999,7.9,0.7594936708860759,0.2764976958525346,0.36405529953917054,1.0169491525423728,1.3043478260869563,1.3389830508474578,1.7173913043478262,1.0,1.0344827586206897,1.3620689655172415,2.0256410256410255
6s377r,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qspiflash_qflexpress_divfive-p063,0.0,3.8,3.92,3.47,6.12,2.59,3.36,5.96,0.04,3.48,inf,inf,0.9693877551020408,1.095100864553314,1.1296829971181555,0.6209150326797386,1.4671814671814671,0.6405228758169934,1.5135135135135136,1.130952380952381,0.6375838926174496,0.6577181208053691,1.1264367816091954
fastfir-p061,0.24,0.79,0.8,1.05,0.8,0.26,0.78,0.87,0.79,0.72,3.291666666666667,3.3333333333333335,0.9875,0.7523809523809524,0.7619047619047619,0.9875,3.0384615384615383,1.0,3.076923076923077,1.0128205128205128,0.9080459770114943,0.9195402298850576,1.1111111111111112
imgfifo-p103,0.01,0.16,0.13,0.18,0.14,0.06,0.14,0.14,0.16,0.4,16.0,13.0,1.2307692307692308,0.888888888888889,0.7222222222222223,1.1428571428571428,2.666666666666667,0.9285714285714285,2.166666666666667,1.1428571428571428,1.1428571428571428,0.9285714285714285,0.325
imgfifo-p073,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisns3p12,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0
bobtuint04neg,0.0,0.05,0.05,0.07,0.05,0.02,0.05,0.05,0.07,0.06,inf,inf,1.0,0.7142857142857143,0.7142857142857143,1.0,2.5,1.0,2.5,1.0,1.0,1.0,0.8333333333333334
fastfir-p110,0.04,7.32,7.34,8.31,7.02,9.67,7.34,8.34,0.2,11.42,183.0,183.5,0.9972752043596731,0.8808664259927798,0.8832731648616124,1.0427350427350428,0.7569803516028956,1.0455840455840457,0.7590486039296794,0.9972752043596731,0.8776978417266188,0.8800959232613909,0.6427320490367776
atxfifo-p16,0.0,0.22,0.17,0.2,0.18,0.16,0.75,0.15,0.87,0.12,inf,inf,1.2941176470588234,1.0999999999999999,0.85,1.2222222222222223,1.375,0.9444444444444445,1.0625,0.29333333333333333,1.4666666666666668,1.1333333333333335,1.4166666666666667
dme5p1,0.01,0.03,0.03,0.05,0.03,0.06,0.03,0.05,0.03,0.03,3.0,3.0,1.0,0.6,0.6,1.0,0.5,1.0,0.5,1.0,0.6,0.6,1.0
oski15a01b38s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
multiplier,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
brp2.2.prop1-func-interl,0.0,14.9,14.89,14.32,14.13,1971.15,18.56,21.83,42.49,56.48,inf,inf,1.0006715916722633,1.0405027932960893,1.039804469273743,1.05449398443029,0.007559039139588565,1.05378627034678,0.007553965958957969,0.8028017241379312,0.6825469537333945,0.6820888685295465,0.2636331444759207
qspiflash_dualflexpress_divthree-p081,0.0,126.24,25.34,11.98,14.24,12.85,10.71,11.41,2.93,13.0,inf,inf,4.981846882399369,10.537562604340566,2.1151919866444073,8.865168539325841,9.824124513618678,1.7794943820224718,1.9719844357976655,11.787114845938374,11.063978965819455,2.2208588957055215,1.9492307692307693
eq_sdp_v6,3600.0,0.24,0.2,0.19,0.22,3600.0,0.24,0.22,0.31,0.25,6.666666666666667e-05,5.555555555555556e-05,1.2,1.263157894736842,1.0526315789473684,1.0909090909090908,6.666666666666667e-05,0.9090909090909092,5.555555555555556e-05,1.0,1.0909090909090908,0.9090909090909092,0.8
vcegar_QF_BV_itc99_b13_p12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
zipversa_composecrc_prf-p04,0.0,0.01,0.01,0.04,0.01,0.0,0.01,0.01,0.01,0.01,inf,inf,1.0,0.25,0.25,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
qspiflash_dualflexpress_divthree-p158,0.01,0.01,0.01,0.04,0.01,0.0,0.02,0.01,0.02,0.01,1.0,1.0,1.0,0.25,0.25,1.0,inf,1.0,inf,0.5,1.0,1.0,1.0
fastfir-p009,0.09,165.9,149.99,181.84,247.92,2006.3,228.78,210.18,641.4,480.05,1843.3333333333335,1666.5555555555557,1.1060737382492165,0.9123405191377035,0.8248460184777827,0.6691674733785092,0.08268952798684145,0.6049935463052598,0.07475950755121369,0.7251507998950958,0.7893234370539538,0.7136264154534209,0.31244662014373503
zipversa_composecrc_prf-p22,0.01,0.02,0.02,0.05,0.02,0.01,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.39999999999999997,0.39999999999999997,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
pdtpmsvsar,0.02,1.79,1.79,2.33,2.2,4.96,1.2,2.22,2.22,1.69,89.5,89.5,1.0,0.7682403433476395,0.7682403433476395,0.8136363636363636,0.36088709677419356,0.8136363636363636,0.36088709677419356,1.4916666666666667,0.8063063063063063,0.8063063063063063,1.0591715976331362
6s158,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
atxfifo-p48,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,0.02,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vis_arrays_vsaR_p06,0.0,0.01,0.01,0.02,0.01,0.0,0.01,0.01,0.01,0.01,inf,inf,1.0,0.5,0.5,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
vcegar_QF_BV_itc99_b13_p20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
a18-p4,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bobsmfpu,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cal56,0.02,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,,,,,,,,0.0
fastfir-p002,0.06,6.52,6.82,6.72,6.58,8.57,6.55,6.91,0.35,10.38,108.66666666666666,113.66666666666667,0.9560117302052785,0.9702380952380952,1.0148809523809526,0.9908814589665653,0.7607934655775962,1.0364741641337387,0.7957992998833139,0.9954198473282443,0.94356005788712,0.9869753979739508,0.6570327552986512
beemhanoi4b1,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qspiflash_dualflexpress_divthree-p068,0.01,12.12,6.59,112.42,5.9,2.99,10.82,14.83,1.31,5.26,1212.0,659.0,1.8391502276176024,0.10780999822095712,0.05861946272905177,2.054237288135593,4.053511705685618,1.1169491525423727,2.204013377926421,1.1201478743068392,0.8172623061362103,0.44436952124072826,1.252851711026616
neclatcasall001,3600.0,4.99,4.96,6.3,6.41,44.46,3.96,5.98,0.9,7.84,0.0013861111111111112,0.0013777777777777777,1.0060483870967742,0.7920634920634921,0.7873015873015873,0.7784711388455539,0.1122357174988754,0.7737909516380655,0.11156095366621682,1.2601010101010102,0.8344481605351171,0.8294314381270902,0.6326530612244898
a10-p53,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.01,,,,0.0,0.0,,,,,,,,0.0
bj08aut5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
qspiflash_dualflexpress_divfive-p053,0.0,0.53,0.56,0.62,0.25,0.57,0.52,0.26,1.07,2.81,inf,inf,0.9464285714285714,0.8548387096774194,0.903225806451613,2.12,0.9298245614035089,2.24,0.9824561403508774,1.0192307692307692,2.0384615384615383,2.153846153846154,0.19928825622775803
atxfifo-p27,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,inf,inf,1.0,1.0,1.0,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
ILA_Flute_SUB_sanity,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,48.75,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisgoodbakery2,0.02,0.1,0.1,0.16,0.13,2.37,0.14,0.13,0.01,0.3,5.0,5.0,1.0,0.625,0.625,0.7692307692307693,0.04219409282700422,0.7692307692307693,0.04219409282700422,0.7142857142857143,0.7692307692307693,0.7692307692307693,0.33333333333333337
shift_register_top_w64_d64_e0,0.04,2661.54,2713.99,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2221.54,66538.5,67849.75,0.9806742102955428,0.7393166666666666,0.753886111111111,0.7393166666666666,0.7393166666666666,0.753886111111111,0.753886111111111,0.7393166666666666,0.7393166666666666,0.753886111111111,1.2216705528597278
neclabakery001,0.0,0.28,0.28,0.21,0.39,0.55,0.22,0.45,0.0,0.31,inf,inf,1.0,1.3333333333333335,1.3333333333333335,0.717948717948718,0.5090909090909091,0.717948717948718,0.5090909090909091,1.272727272727273,0.6222222222222222,0.6222222222222222,0.903225806451613
pdtpmsarbiter,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,,,,0.0,0.0,,0.0,,0.0,,,,0.0
6s274r,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,0.25,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qspiflash_dualflexpress_divthree-p150,0.0,8.77,8.54,10.12,9.49,21.54,6.54,9.41,9.45,35.63,inf,inf,1.0269320843091336,0.866600790513834,0.8438735177865613,0.9241306638566912,0.40714948932219125,0.8998946259220231,0.39647168059424326,1.3409785932721712,0.9319872476089266,0.9075451647183846,0.2396856581532416
circular_pointer_top_w128_d64_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc8051gm58addr,3600.0,400.17,259.42,365.89,207.85,3600.0,146.41,317.27,468.05,309.92,0.11115833333333333,0.07206111111111112,1.5425564721301364,1.0936893601902211,0.7090109049167783,1.9252826557613665,0.11115833333333333,1.248111618955978,0.07206111111111112,2.7332149443344034,1.2612916443407824,0.8176631890818546,0.8370547237996903
bobtuint29neg,0.0,0.02,0.02,0.04,0.02,0.01,0.02,0.02,0.02,0.02,inf,inf,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
imgfifo-p081,0.01,0.02,0.02,0.06,0.02,0.01,0.02,0.04,0.02,0.01,2.0,2.0,1.0,0.33333333333333337,0.33333333333333337,1.0,2.0,1.0,2.0,1.0,0.5,0.5,2.0
bob9234redmiter,3600.0,1046.04,3600.0,257.82,1218.38,3600.0,966.4,3600.0,0.11,29.79,0.29056666666666664,1.0,0.29056666666666664,4.057249243658366,13.963230160577147,0.8585498777064626,0.29056666666666664,2.954743183571628,1.0,1.082408940397351,0.29056666666666664,1.0,120.84592145015107
pj2009,0.03,0.14,0.14,0.31,0.17,0.2,0.16,0.17,0.22,0.89,4.666666666666667,4.666666666666667,1.0,0.4516129032258065,0.4516129032258065,0.823529411764706,0.7000000000000001,0.823529411764706,0.7000000000000001,0.8750000000000001,0.823529411764706,0.823529411764706,0.15730337078651688
shift1add256,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.01,0.08,inf,inf,1.0,1.0,1.0,1.0,inf,1.0,inf,1.0,1.0,1.0,0.375
pdtvisminmax1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,,,,0.0,0.0,,,,,,,,0.0
139452p5,0.06,0.19,0.22,0.25,0.21,2.47,0.16,0.29,0.38,0.17,3.166666666666667,3.666666666666667,0.8636363636363636,0.76,0.88,0.9047619047619048,0.07692307692307691,1.0476190476190477,0.08906882591093117,1.1875,0.6551724137931035,0.7586206896551725,1.2941176470588234
gen48,0.72,0.41,0.49,0.46,0.42,0.21,0.41,0.41,0.74,0.33,0.5694444444444444,0.6805555555555556,0.836734693877551,0.8913043478260869,1.0652173913043477,0.9761904761904762,1.9523809523809523,1.1666666666666667,2.3333333333333335,1.0,1.0,1.1951219512195121,1.4848484848484849
oski15a08b11s,3600.0,3600.0,2665.47,3600.0,3600.0,3600.0,2494.37,3600.0,3600.0,2445.77,1.0,0.7404083333333332,1.3506060844804106,1.0,0.7404083333333332,1.0,1.0,0.7404083333333332,0.7404083333333332,1.4432501994491596,1.0,0.7404083333333332,1.0898285611484317
pdtvistictactoe06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
fastfir-p097,3600.0,770.52,849.8,934.95,1018.17,3600.0,1067.21,907.52,3134.21,1273.38,0.21403333333333333,0.23605555555555555,0.9067074605789598,0.8241296326006737,0.9089256109952403,0.75676949821739,0.21403333333333333,0.8346346877240539,0.23605555555555555,0.7219947339324031,0.8490391396332864,0.936398095909732,0.6673577408157815
oski15a01b55s,0.6,1.0,0.99,4.12,1.01,0.54,1.02,1.09,1.18,1.1,1.6666666666666667,1.6500000000000001,1.0101010101010102,0.24271844660194175,0.24029126213592233,0.9900990099009901,1.8518518518518516,0.9801980198019802,1.8333333333333333,0.9803921568627451,0.9174311926605504,0.9082568807339448,0.8999999999999999
bobsynth13neg,0.01,1.15,1.44,1.13,0.72,4.87,1.19,0.83,0.02,1.6,114.99999999999999,144.0,0.798611111111111,1.0176991150442478,1.2743362831858407,1.597222222222222,0.2361396303901437,2.0,0.29568788501026694,0.9663865546218487,1.3855421686746987,1.7349397590361446,0.8999999999999999
qspiflash_dualflexpress_divfive-p135,0.0,0.28,0.28,0.4,0.82,0.73,0.76,0.46,1.65,0.67,inf,inf,1.0,0.7000000000000001,0.7000000000000001,0.34146341463414637,0.3835616438356165,0.34146341463414637,0.3835616438356165,0.368421052631579,0.6086956521739131,0.6086956521739131,0.41791044776119407
gen21,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,,,,,,,,0.0
fastfir-p020,3600.0,749.73,665.71,917.14,793.51,1729.37,745.91,712.85,3310.33,928.86,0.20825833333333335,0.18491944444444444,1.126211112947079,0.8174651634428768,0.7258542861504242,0.9448274123829568,0.4335278164880853,0.8389434285642273,0.3849436499997109,1.0051212612781704,1.0517359893385705,0.9338710808725539,0.716695734556338
power2sum32,0.0,0.03,0.03,0.03,0.05,0.02,0.03,0.05,0.0,0.05,inf,inf,1.0,1.0,1.0,0.6,1.5,0.6,1.5,1.0,0.6,0.6,0.6
rast-p21,0.11,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
cal134,0.31,9.41,11.12,12.3,10.91,6.86,11.72,12.39,3.83,9.96,30.35483870967742,35.87096774193548,0.8462230215827339,0.765040650406504,0.9040650406504064,0.8625114573785518,1.3717201166180757,1.0192483959670027,1.6209912536443147,0.802901023890785,0.7594834543987086,0.8974979822437449,1.1164658634538152
cal171,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,,0.0,0.0,,,,,,,,0.0
pdtvisvsa16a01,0.01,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,
bj08amba2g3f3,0.0,0.03,0.03,0.05,0.03,0.08,0.03,0.03,0.0,0.09,inf,inf,1.0,0.6,0.6,1.0,0.375,1.0,0.375,1.0,1.0,1.0,0.3333333333333333
cal63,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,,,,0.0,0.0,,,,,,,,0.0
cal6,0.0,0.01,0.01,0.01,2.9,4.44,0.01,2.9,0.01,0.01,inf,inf,1.0,1.0,1.0,0.003448275862068966,0.0022522522522522522,0.003448275862068966,0.0022522522522522522,1.0,0.003448275862068966,0.003448275862068966,1.0
pdtvisheap02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
dme4,0.0,0.34,0.34,0.36,0.55,0.99,0.49,0.61,16.03,0.51,inf,inf,1.0,0.9444444444444445,0.9444444444444445,0.6181818181818182,0.3434343434343435,0.6181818181818182,0.3434343434343435,0.6938775510204083,0.5573770491803279,0.5573770491803279,0.6666666666666667
beemptrsn1b1,0.0,10.85,10.89,16.77,9.59,6.09,16.3,10.09,0.04,104.79,inf,inf,0.9963269054178144,0.6469886702444841,0.6493738819320215,1.1313868613138687,1.7816091954022988,1.1355578727841502,1.788177339901478,0.665644171779141,1.0753221010901883,1.0792864222001983,0.10392212997423418
picorv32_mutAY_nomem-p4,3600.0,3600.0,730.05,3600.0,3600.0,3600.0,3600.0,990.38,3600.0,900.86,1.0,0.20279166666666665,4.931169098006986,1.0,0.20279166666666665,1.0,1.0,0.20279166666666665,0.20279166666666665,1.0,3.634968395969224,0.7371412992992589,0.8103922918100481
