File: ./hwmcc14/single/6s205b20.aig
12942 64.00       
12943 68.00       
12944 69.00       
12945 62.00       
12946 64.00       
12947 0.00        
12948 49.00       
12949 0.00        
12950 0.00        
12951 0.00        
12952 0.00        
12953 0.00        
12954 0.00        
12955 0.00        
12956 0.00        
12957 0.00        
12958 0.00        
12959 0.00        
12960 0.00        
12961 0.00        
12962 0.00        
12963 0.00        
12964 0.00        
12965 0.00        
12966 0.00        
12967 0.00        
12968 0.00        
12969 0.00        
12970 0.00        
12971 0.00        
12972 0.00        
12973 0.00        
12974 0.00        
12975 0.00        
12976 0.00        
12977 0.00        
12978 0.00        
12979 0.00        
12980 0.00        
12981 0.00        
12982 0.00        
12983 0.00        
12984 0.00        
12985 0.00        
12986 0.00        
12987 0.00        
12988 0.00        
12989 0.00        
12990 0.00        
12991 0.00        
12992 0.00        
12993 0.00        
12994 0.00        
12995 0.00        
12996 0.00        
12997 0.00        
12998 0.00        
12999 0.00        
13000 0.00        
13001 0.00        
13002 0.00        
13003 0.00        
13004 0.00        
13005 0.00        
13006 0.00        
13007 0.00        
13008 0.00        
13009 0.00        
13010 0.00        
13011 0.00        
13012 0.00        
13013 0.00        
13014 0.00        
13015 0.00        
13016 0.00        
13017 0.00        
13018 0.00        
13019 0.00        
13020 0.00        
13021 0.00        
13022 0.00        
13023 0.00        
13024 0.00        
13025 0.00        
13026 0.00        
13027 0.00        
13028 0.00        
13029 0.00        
13030 0.00        
13031 0.00        
13032 0.00        
13033 0.00        
13034 0.00        
13035 0.00        
13036 0.00        
13037 0.00        
13038 0.00        
13039 0.00        
13040 0.00        
13041 0.00        
13042 0.00        
13043 0.00        
13044 0.00        
13045 0.00        
13046 0.00        
13047 0.00        
13048 0.00        
13049 0.00        
13050 0.00        
13051 0.00        
13052 0.00        
13053 0.00        
13054 0.00        
13055 0.00        
13056 0.00        
13057 0.00        
13058 0.00        
13059 0.00        
13060 0.00        
13061 0.00        
13062 0.00        
13063 0.00        
13064 0.00        
13065 0.00        
13066 0.00        
13067 0.00        
13068 0.00        
13069 0.00        
13070 0.00        
13071 0.00        
13072 0.00        
13073 0.00        
13074 0.00        
13075 0.00        
13076 0.00        
13077 0.00        
13078 0.00        
13079 50.00       
13080 52.00       
13081 62.00       
13082 0.00        
13083 0.00        
13084 62.00       
13085 0.00        
13086 99.00       
13087 0.00        
13088 62.00       
13089 0.00        
13090 0.00        
13091 62.00       
13092 0.00        
13093 0.00        
13094 0.00        
13095 0.00        
13096 0.00        
13097 0.00        
13098 0.00        
13099 0.00        
13100 0.00        
13101 0.00        
13102 0.00        
13103 0.00        
13104 0.00        
13105 0.00        
13106 0.00        
13107 0.00        
13108 0.00        
13109 0.00        
13110 0.00        
13111 0.00        
13112 0.00        
13113 0.00        
13114 0.00        
13115 0.00        
13116 0.00        
13117 0.00        
13118 0.00        
13119 0.00        
13120 0.00        
13121 0.00        
13122 0.00        
13123 0.00        
13124 0.00        
13125 0.00        
13126 0.00        
13127 0.00        
13128 0.00        
13129 0.00        
13130 0.00        
13131 0.00        
13132 0.00        
13133 0.00        
13134 0.00        
13135 0.00        
13136 0.00        
13137 0.00        
13138 0.00        
13139 0.00        
13140 0.00        
13141 0.00        
13142 0.00        
13143 0.00        
13144 0.00        
13145 0.00        
13146 0.00        
13147 0.00        
13148 0.00        
13149 0.00        
13150 0.00        
13151 0.00        
13152 0.00        
13153 0.00        
13154 0.00        
13155 0.00        
13156 0.00        
13157 0.00        
13158 0.00        
13159 0.00        
13160 0.00        
13161 0.00        
13162 0.00        
13163 0.00        
13164 0.00        
13165 0.00        
13166 0.00        
13167 0.00        
13168 0.00        
13169 0.00        
13170 0.00        
13171 0.00        
13172 0.00        
13173 0.00        
13174 0.00        
13175 0.00        
13176 0.00        
13177 0.00        
13178 0.00        
13179 0.00        
13180 0.00        
13181 0.00        
13182 0.00        
13183 0.00        
13184 0.00        
13185 0.00        
13186 0.00        
13187 0.00        
13188 0.00        
13189 0.00        
13190 0.00        
13191 0.00        
13192 0.00        
13193 0.00        
13194 0.00        
13195 0.00        
13196 0.00        
13197 0.00        
13198 0.00        
13199 0.00        
13200 0.00        
13201 0.00        
13202 0.00        
13203 0.00        
13204 0.00        
13205 0.00        
13206 0.00        
13207 0.00        
13208 0.00        
13209 0.00        
13210 0.00        
13211 0.00        
13212 0.00        
13213 0.00        
13214 49.00       
13215 0.00        
13216 0.00        
13217 0.00        
13218 0.00        
13219 0.00        
13220 0.00        
13221 0.00        
13222 0.00        
13223 0.00        
13224 0.00        
13225 0.00        
13226 0.00        
13227 0.00        
13228 0.00        
13229 0.00        
13230 0.00        
13231 0.00        
13232 0.00        
13233 0.00        
13234 0.00        
13235 0.00        
13236 0.00        
13237 0.00        
13238 0.00        
13239 0.00        
13240 47.00       
13241 46.00       
13242 46.00       
13243 46.00       
13244 46.00       
13245 46.00       
13246 46.00       
13247 46.00       
13248 46.00       
13249 46.00       
13250 46.00       
13251 46.00       
13252 46.00       
13253 46.00       
13254 46.00       
13255 46.00       
13256 46.00       
13257 45.00       
13258 45.00       
13259 45.00       
13260 45.00       
13261 45.00       
13262 45.00       
13263 45.00       
13264 45.00       
13265 45.00       
13266 45.00       
13267 45.00       
13268 45.00       
13269 45.00       
13270 45.00       
13271 44.00       
13272 44.00       
13273 44.00       
13274 44.00       
13275 44.00       
13276 44.00       
13277 44.00       
13278 44.00       
13279 44.00       
13280 44.00       
13281 44.00       
13282 44.00       
13283 44.00       
13284 44.00       
13285 44.00       
13286 44.00       
13287 44.00       
13288 44.00       
13289 44.00       
13290 44.00       
13291 43.00       
13292 43.00       
13293 43.00       
13294 43.00       
13295 43.00       
13296 43.00       
13297 43.00       
13298 43.00       
13299 43.00       
13300 0.00        
13301 0.00        
13302 0.00        
13303 0.00        
13304 0.00        
13305 76.00       
13306 0.00        
13307 0.00        
13308 0.00        
13309 0.00        
13310 0.00        
13311 0.00        
13312 0.00        
13313 0.00        
13314 0.00        
13315 0.00        
13316 0.00        
13317 0.00        
13318 0.00        
13319 0.00        
13320 0.00        
13321 0.00        
13322 0.00        
13323 0.00        
13324 0.00        
13325 0.00        
13326 0.00        
13327 0.00        
13328 0.00        
13329 0.00        
13330 0.00        
13331 0.00        
13332 0.00        
13333 0.00        
13334 0.00        
13335 0.00        
13336 0.00        
13337 0.00        
13338 0.00        
13339 0.00        
13340 0.00        
13341 0.00        
13342 0.00        
13343 0.00        
13344 0.00        
13345 0.00        
13346 0.00        
13347 0.00        
13348 0.00        
13349 0.00        
13350 0.00        
13351 0.00        
13352 0.00        
13353 0.00        
13354 0.00        
13355 0.00        
13356 0.00        
13357 0.00        
13358 0.00        
13359 0.00        
13360 0.00        
13361 0.00        
13362 0.00        
13363 0.00        
13364 0.00        
13365 51.00       
13366 0.00        
13367 0.00        
13368 0.00        
13369 0.00        
13370 0.00        
13371 0.00        
13372 0.00        
13373 0.00        
13374 0.00        
13375 0.00        
13376 0.00        
13377 0.00        
13378 49.00       
13379 0.00        
13380 40.00       
13381 0.00        
13382 0.00        
13383 0.00        
13384 0.00        
13385 0.00        
13386 0.00        
13387 0.00        
13388 0.00        
13389 0.00        
13390 13.00       
13391 2.00        
13392 2.00        
13393 14.00       
13394 14.00       
13395 0.00        
13396 13.00       
13397 0.00        
13398 0.00        
13399 49.00       
13400 95.00       
13401 95.00       
13402 2.00        
13403 2.00        
13404 1.00        
13405 1.00        
13406 95.00       
13407 95.00       
13408 1.00        
13409 1.00        
13410 1.00        
13411 1.00        
13412 48.00       
13413 95.00       
13414 0.00        
13415 95.00       
13416 96.00       
13417 96.00       
13418 98.00       
13419 97.00       
13420 98.00       
13421 98.00       
13422 0.00        
13423 0.00        
13424 13.00       
13425 12.00       
13426 0.00        
13427 0.00        
13428 49.00       
13429 96.00       
13430 96.00       
13431 1.00        
13432 1.00        
13433 1.00        
13434 1.00        
13435 96.00       
13436 96.00       
13437 1.00        
13438 1.00        
13439 1.00        
13440 1.00        
13441 51.00       
13442 49.00       
13443 0.00        
13444 0.00        
13445 0.00        
13446 0.00        
13447 0.00        
13448 0.00        
13449 0.00        
13450 0.00        
13451 0.00        
13452 0.00        
13453 0.00        
13454 0.00        
13455 0.00        
13456 0.00        
13457 0.00        
13458 0.00        
13459 0.00        
13460 0.00        
13461 0.00        
13462 0.00        
13463 0.00        
13464 0.00        
13465 0.00        
13466 0.00        
13467 0.00        
13468 0.00        
13469 0.00        
13470 0.00        
13471 1.00        
13472 1.00        
13473 50.00       
13474 50.00       
13475 50.00       
13476 50.00       
13477 49.00       
13478 96.00       
13479 0.00        
13480 95.00       
13481 97.00       
13482 96.00       
13483 97.00       
13484 97.00       
13485 98.00       
13486 98.00       
13487 0.00        
13488 0.00        
13489 0.00        
13490 0.00        
13491 48.00       
13492 95.00       
13493 95.00       
13494 1.00        
13495 1.00        
13496 2.00        
13497 2.00        
13498 96.00       
13499 96.00       
13500 1.00        
13501 1.00        
13502 1.00        
13503 1.00        
13504 52.00       
13505 0.00        
13506 0.00        
13507 0.00        
13508 0.00        
13509 0.00        
13510 1.00        
13511 1.00        
13512 48.00       
13513 48.00       
13514 48.00       
13515 48.00       
13516 48.00       
13517 95.00       
13518 0.00        
13519 95.00       
13520 96.00       
13521 96.00       
13522 97.00       
13523 97.00       
13524 98.00       
13525 98.00       
13526 0.00        
13527 0.00        
13528 11.00       
13529 11.00       
13530 0.00        
13531 0.00        
13532 48.00       
13533 96.00       
13534 96.00       
13535 1.00        
13536 1.00        
13537 1.00        
13538 1.00        
13539 95.00       
13540 95.00       
13541 1.00        
13542 1.00        
13543 2.00        
13544 2.00        
13545 49.00       
13546 47.00       
13547 0.00        
13548 0.00        
13549 0.00        
13550 0.00        
13551 0.00        
13552 0.00        
13553 0.00        
13554 0.00        
13555 0.00        
13556 0.00        
13557 0.00        
13558 0.00        
13559 0.00        
13560 0.00        
13561 0.00        
13562 0.00        
13563 0.00        
13564 0.00        
13565 0.00        
13566 0.00        
